Date,Region,COUNTRY,Product_Name,Company_Names,Units_Sold,Unit_Price,Total_Sales,Cost_of_Goods_Sold,Profit,Discount,Customer_Segement
6/7/2023,Central,RUSSIA,Laptop,Umbrella Corp,528,10.02,5290.56,3467.59,1822.97,0,Wholesale
6/7/2023,Central,RUSSIA,Laptop,Wayne Enterprises,442,82.26,36358.92,20407.83,15951.09,15,Wholesale
6/7/2023,Central,RUSSIA,Printer,Soylent LLC,807,77.63,62647.41,52406.4,10241.01,15,Wholesale
6/7/2023,West,RUSSIA,Monitor,Globex Inc,294,44.09,12962.46,9384.53,3577.93,15,Enterprise
6/7/2023,Central,RUSSIA,Laptop,Soylent LLC,497,10.7,5317.9,2926.52,2391.38,10,Wholesale
6/7/2023,North,RUSSIA,Printer,Hooli,526,93.56,49212.56,37192.87,12019.69,10,Wholesale
6/7/2023,North,RUSSIA,Printer,Stark Industries,121,67.14,8123.94,5822.02,2301.92,10,Wholesale
6/7/2023,North,RUSSIA,Monitor,Hooli,62,6.32,391.84,245.76,146.08,5,Enterprise
6/7/2023,North,RUSSIA,Monitor,Wayne Enterprises,51,22.61,1153.11,951.38,201.73,5,Wholesale
6/7/2023,West,RUSSIA,Monitor,Soylent LLC,275,32.01,8802.75,3725.34,5077.41,5,Enterprise
6/7/2023,West,RUSSIA,Keyboard,Globex Inc,690,67.72,46726.8,28044.61,18682.19,5,Retail
6/7/2023,East,RUSSIA,Laptop,Massive Dynamic,234,72.8,17035.2,9753.36,7281.84,15,Retail
6/7/2023,South,RUSSIA,Laptop,Vehement Capital Partners,824,97.36,80224.64,41126.28,39098.36,5,Retail
6/7/2023,East,RUSSIA,Mouse,Hooli,673,54.12,36422.76,26823.81,9598.95,5,Wholesale
6/7/2023,East,RUSSIA,Keyboard,Soylent LLC,416,55.78,23204.48,11382.86,11821.62,0,Retail
6/7/2023,Central,RUSSIA,Mouse,Stark Industries,14,37.65,527.1,400.44,126.66,0,Retail
6/7/2023,North,RUSSIA,Keyboard,Umbrella Corp,472,35.03,16534.16,12281.38,4252.78,5,Enterprise
6/7/2023,North,RUSSIA,Mouse,Umbrella Corp,588,68.44,40242.72,17468.8,22773.92,5,Retail
6/7/2023,North,RUSSIA,Monitor,Soylent LLC,964,13.34,12859.76,5964.7,6895.06,15,Enterprise
6/7/2023,North,RUSSIA,Monitor,Initech,613,82.44,50535.72,31934.38,18601.34,0,Wholesale
6/7/2023,South,RUSSIA,Mouse,Globex Inc,79,23.5,1856.5,1005.4,851.1,15,Retail
6/7/2023,South,RUSSIA,Keyboard,Globex Inc,166,78.97,13109.02,6549.25,6559.77,5,Retail
6/7/2023,Central,RUSSIA,Monitor,Initech,258,97.77,25224.66,12697.16,12527.5,10,Retail
6/7/2023,West,RUSSIA,Monitor,Soylent LLC,194,94.25,18284.5,9066.68,9217.82,0,Wholesale
6/7/2023,West,RUSSIA,Mouse,Corp,627,72.24,45294.48,34426.36,10868.12,15,Retail
6/7/2023,Central,RUSSIA,Monitor,Stark Industries,579,75.61,43778.19,33058.53,10719.66,0,Enterprise
6/7/2023,North,RUSSIA,Printer,Corp,120,26.04,3124.8,1892.36,1232.44,15,Enterprise
6/7/2023,Central,RUSSIA,Monitor,Umbrella Corp,18,21.55,387.9,328.09,59.81,15,Retail
6/7/2023,South,RUSSIA,Printer,Wayne Enterprises,382,33.14,12659.48,5756.53,6902.95,0,Wholesale
6/8/2023,South,RUSSIA,Printer,Stark Industries,58,58.77,3408.66,2246.06,1162.6,10,Retail
6/8/2023,Central,RUSSIA,Mouse,Wayne Enterprises,779,85.45,66565.55,29386.63,37178.92,0,Wholesale
6/8/2023,Central,RUSSIA,Monitor,Umbrella Corp,255,39.43,10054.65,8029.62,2025.03,20,Enterprise
6/8/2023,West,RUSSIA,Keyboard,Corp,898,71.91,64575.18,29571.96,35003.22,15,Retail
6/8/2023,North,RUSSIA,Mouse,Vehement Capital Partners,766,43.74,33504.84,19332.2,14172.64,0,Enterprise
6/8/2023,Central,RUSSIA,Printer,Umbrella Corp,639,80.38,51362.82,21204.52,30158.3,5,Retail
6/8/2023,South,RUSSIA,Keyboard,Umbrella Corp,166,81.35,13504.1,8071.6,5432.5,10,Retail
6/8/2023,South,RUSSIA,Monitor,Initech,205,48.96,10036.8,7535.32,2501.48,0,Enterprise
6/8/2023,South,RUSSIA,Keyboard,Corp,768,50.85,39052.8,17338.04,21714.76,15,Enterprise
6/8/2023,Central,RUSSIA,Monitor,Massive Dynamic,981,53.83,52807.23,26891.33,25915.9,0,Retail
6/8/2023,East,RUSSIA,Printer,Soylent LLC,282,70.13,19776.66,10473.87,9302.79,0,Enterprise
6/8/2023,West,RUSSIA,Mouse,Globex Inc,877,13.77,12076.29,5743.61,6332.68,5,Retail
6/8/2023,Central,RUSSIA,Printer,Hooli,742,31.41,23306.22,9950.14,13356.08,0,Enterprise
6/8/2023,North,RUSSIA,Monitor,Initech,614,75.67,46461.38,30236.71,16224.67,0,Enterprise
6/8/2023,South,RUSSIA,Monitor,Globex Inc,233,31.82,7414.06,4201.21,3212.85,0,Retail
6/8/2023,West,RUSSIA,Laptop,Corp,802,83.17,66702.34,55739.44,10962.9,20,Retail
6/8/2023,South,RUSSIA,Laptop,Umbrella Corp,614,37.46,23000.44,16597.64,6402.8,0,Retail
6/8/2023,North,RUSSIA,Monitor,Hooli,439,59.41,26080.99,19152.43,6928.56,15,Enterprise
6/8/2023,Central,RUSSIA,Monitor,Corp,154,64.94,10000.76,4077.15,5923.61,15,Retail
6/8/2023,East,RUSSIA,Keyboard,Corp,538,16.14,8683.32,4758.71,3924.61,0,Wholesale
6/8/2023,East,RUSSIA,Monitor,Massive Dynamic,679,17.71,12025.09,5682.24,6342.85,10,Wholesale
6/9/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,292,56.09,16378.28,6967.14,9411.14,20,Retail
6/9/2023,East,RUSSIA,Laptop,Hooli,691,59.83,41342.53,30296.75,11045.78,15,Retail
6/9/2023,East,RUSSIA,Mouse,Stark Industries,702,23.41,16433.82,11894.19,4539.63,10,Enterprise
6/9/2023,East,RUSSIA,Mouse,Wayne Enterprises,159,23.62,3755.58,3114.37,641.21,10,Wholesale
6/9/2023,North,RUSSIA,Laptop,Wayne Enterprises,537,84.75,45510.75,18961.26,26549.49,20,Enterprise
6/9/2023,South,RUSSIA,Mouse,Massive Dynamic,16,73.63,1178.08,511.46,666.62,0,Enterprise
6/9/2023,Central,RUSSIA,Printer,Globex Inc,520,63.11,32817.2,16819.17,15998.03,5,Enterprise
6/9/2023,Central,RUSSIA,Mouse,Stark Industries,962,39.87,38354.94,27994.58,10360.36,20,Wholesale
6/9/2023,Central,RUSSIA,Printer,Initech,708,60.35,42727.8,28345.05,14382.75,0,Retail
6/9/2023,North,RUSSIA,Keyboard,Soylent LLC,485,36.39,17649.15,12919.24,4729.91,10,Retail
6/9/2023,West,RUSSIA,Keyboard,Massive Dynamic,818,66.73,54585.14,37383.37,17201.77,20,Wholesale
6/9/2023,East,RUSSIA,Monitor,Corp,874,52.76,46112.24,37089.73,9022.51,10,Wholesale
6/9/2023,West,RUSSIA,Laptop,Corp,588,33.31,19586.28,15645.6,3940.68,15,Retail
6/9/2023,East,RUSSIA,Keyboard,Globex Inc,801,16.13,12920.13,6046.95,6873.18,20,Enterprise
6/9/2023,West,RUSSIA,Mouse,Soylent LLC,920,60.51,55669.2,22699.98,32969.22,10,Wholesale
6/9/2023,South,RUSSIA,Laptop,Stark Industries,220,26.33,5792.6,4303.75,1488.85,15,Retail
6/9/2023,Central,RUSSIA,Mouse,Corp,317,44.32,14049.44,7599.66,6449.78,0,Enterprise
6/9/2023,West,RUSSIA,Mouse,Massive Dynamic,503,75.65,38051.95,23325.37,14726.58,20,Wholesale
6/9/2023,East,RUSSIA,Mouse,Umbrella Corp,461,94.33,43486.13,17778.47,25707.66,5,Wholesale
6/9/2023,East,RUSSIA,Monitor,Soylent LLC,703,23.64,16618.92,9053.99,7564.93,10,Wholesale
6/9/2023,West,RUSSIA,Laptop,Massive Dynamic,270,38.02,10265.4,8155.37,2110.03,0,Wholesale
6/9/2023,East,RUSSIA,Keyboard,Wayne Enterprises,45,72.51,3262.95,1706.66,1556.29,0,Retail
6/9/2023,Central,RUSSIA,Keyboard,Massive Dynamic,82,8.3,680.6,547.2,133.4,10,Retail
6/9/2023,Central,RUSSIA,Keyboard,Hooli,246,52.8,12988.8,7215.58,5773.22,15,Wholesale
6/10/2023,East,RUSSIA,Monitor,Initech,91,40.87,3719.17,1639.34,2079.83,15,Retail
6/10/2023,North,RUSSIA,Keyboard,Umbrella Corp,967,74.15,71703.05,56438.88,15264.17,5,Wholesale
6/10/2023,Central,RUSSIA,Keyboard,Initech,944,92.65,87461.6,68091.35,19370.25,0,Retail
6/10/2023,North,RUSSIA,Mouse,Corp,14,88.81,1243.34,774.95,468.39,0,Wholesale
6/10/2023,East,RUSSIA,Laptop,Globex Inc,539,79.69,42952.91,24857.95,18094.96,5,Wholesale
6/10/2023,North,RUSSIA,Mouse,Initech,239,52.52,12552.28,9321.83,3230.45,15,Retail
6/10/2023,South,RUSSIA,Laptop,Massive Dynamic,842,57.09,48069.78,39430.6,8639.18,10,Enterprise
6/10/2023,Central,RUSSIA,Laptop,Hooli,848,81.35,68984.8,29506.61,39478.19,5,Enterprise
6/10/2023,North,RUSSIA,Monitor,Globex Inc,322,76.73,24707.06,19877.38,4829.68,15,Enterprise
6/10/2023,North,RUSSIA,Printer,Corp,601,10.24,6154.24,2855.05,3299.19,10,Retail
6/10/2023,West,RUSSIA,Mouse,Hooli,415,30.35,12595.25,8436.45,4158.8,20,Wholesale
6/10/2023,South,RUSSIA,Mouse,Vehement Capital Partners,470,72.96,34291.2,16662.13,17629.07,0,Wholesale
6/10/2023,East,RUSSIA,Laptop,Corp,743,51.32,38130.76,22151.74,15979.02,20,Enterprise
6/10/2023,South,RUSSIA,Mouse,Hooli,829,50.92,42212.68,30818.94,11393.74,10,Retail
6/10/2023,South,RUSSIA,Mouse,Soylent LLC,997,98.13,97835.61,79710.48,18125.13,0,Wholesale
6/10/2023,Central,RUSSIA,Laptop,Initech,188,7.57,1423.16,849.88,573.28,15,Enterprise
6/10/2023,North,RUSSIA,Laptop,Initech,687,27.06,18590.22,14249.72,4340.5,0,Retail
6/10/2023,Central,RUSSIA,Monitor,Umbrella Corp,207,35.98,7447.86,4072.84,3375.02,10,Enterprise
6/10/2023,West,RUSSIA,Laptop,Massive Dynamic,960,43.97,42211.2,31258.65,10952.55,15,Retail
6/10/2023,West,RUSSIA,Monitor,Hooli,813,47.44,38568.72,20513.85,18054.87,0,Enterprise
6/10/2023,North,RUSSIA,Laptop,Vehement Capital Partners,96,55.6,5337.6,3112.53,2225.07,20,Retail
6/10/2023,West,RUSSIA,Laptop,Globex Inc,962,27.82,26762.84,11549.27,15213.57,10,Retail
6/10/2023,North,RUSSIA,Monitor,Stark Industries,648,43.9,28447.2,17964.68,10482.52,5,Retail
6/10/2023,North,RUSSIA,Printer,Initech,291,99.72,29018.52,17835.72,11182.8,5,Wholesale
6/10/2023,South,RUSSIA,Monitor,Massive Dynamic,326,55,17930,11368.05,6561.95,0,Retail
6/10/2023,Central,RUSSIA,Mouse,Wayne Enterprises,704,17.96,12643.84,5653.36,6990.48,15,Enterprise
6/10/2023,South,RUSSIA,Laptop,Massive Dynamic,916,38.15,34945.4,25618.04,9327.36,10,Wholesale
6/10/2023,West,RUSSIA,Monitor,Hooli,512,56.51,28933.12,20037.64,8895.48,20,Retail
6/10/2023,North,RUSSIA,Keyboard,Globex Inc,303,46.83,14189.49,7398.87,6790.62,10,Enterprise
6/10/2023,South,RUSSIA,Printer,Hooli,741,77.99,57790.59,42810.66,14979.93,0,Wholesale
6/10/2023,East,RUSSIA,Monitor,Initech,85,47.09,4002.65,2946.19,1056.46,0,Enterprise
6/10/2023,Central,RUSSIA,Printer,Umbrella Corp,808,18.81,15198.48,10964.81,4233.67,5,Retail
6/10/2023,South,RUSSIA,Laptop,Soylent LLC,130,52.44,6817.2,5674.2,1143,10,Enterprise
6/10/2023,Central,RUSSIA,Laptop,Soylent LLC,409,45.8,18732.2,11055.81,7676.39,0,Wholesale
6/11/2023,East,RUSSIA,Mouse,Corp,185,14.23,2632.55,1098.67,1533.88,0,Wholesale
6/11/2023,South,RUSSIA,Monitor,Hooli,322,12.48,4018.56,2058.69,1959.87,5,Enterprise
6/11/2023,West,RUSSIA,Printer,Vehement Capital Partners,636,46.79,29758.44,21203.99,8554.45,10,Wholesale
6/11/2023,North,RUSSIA,Monitor,Wayne Enterprises,554,93.77,51948.58,31550.71,20397.87,5,Wholesale
6/11/2023,Central,RUSSIA,Mouse,Umbrella Corp,197,30.37,5982.89,2466.92,3515.97,15,Wholesale
6/11/2023,South,RUSSIA,Printer,Hooli,371,50.79,18843.09,8163.41,10679.68,15,Retail
6/11/2023,North,RUSSIA,Printer,Umbrella Corp,276,70.09,19344.84,15506.96,3837.88,15,Enterprise
6/11/2023,East,RUSSIA,Printer,Wayne Enterprises,276,51.27,14150.52,7679.5,6471.02,10,Retail
6/11/2023,East,RUSSIA,Mouse,Umbrella Corp,375,48.6,18225,7851.72,10373.28,10,Wholesale
6/11/2023,West,RUSSIA,Printer,Hooli,522,91.02,47512.44,39319.13,8193.31,5,Retail
6/11/2023,North,RUSSIA,Keyboard,Massive Dynamic,85,7.37,626.45,404.95,221.5,0,Retail
6/11/2023,North,RUSSIA,Mouse,Stark Industries,467,54.61,25502.87,13738.43,11764.44,0,Retail
6/11/2023,North,RUSSIA,Mouse,Massive Dynamic,482,72.91,35142.62,16609.88,18532.74,10,Enterprise
6/11/2023,West,RUSSIA,Mouse,Massive Dynamic,864,8.32,7188.48,4370.14,2818.34,5,Wholesale
6/11/2023,East,RUSSIA,Printer,Soylent LLC,175,42.57,7449.75,4727.13,2722.62,0,Retail
6/11/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,549,19.82,10881.18,6320.24,4560.94,0,Retail
6/11/2023,North,RUSSIA,Printer,Hooli,684,70.31,48092.04,33946.54,14145.5,0,Retail
6/11/2023,East,RUSSIA,Printer,Wayne Enterprises,96,81.35,7809.6,3959.8,3849.8,10,Enterprise
6/11/2023,South,RUSSIA,Laptop,Initech,624,63.96,39911.04,29835.8,10075.24,0,Retail
6/11/2023,Central,RUSSIA,Laptop,Umbrella Corp,910,76.3,69433,52276.39,17156.61,0,Wholesale
6/11/2023,North,RUSSIA,Monitor,Vehement Capital Partners,15,16.77,251.55,191.38,60.17,0,Wholesale
6/11/2023,Central,RUSSIA,Keyboard,Soylent LLC,488,18.48,9018.24,5315.25,3702.99,5,Enterprise
6/11/2023,East,RUSSIA,Printer,Vehement Capital Partners,715,21.3,15229.5,9158.98,6070.52,5,Wholesale
6/11/2023,West,RUSSIA,Mouse,Wayne Enterprises,904,23.32,21081.28,16705.26,4376.02,20,Wholesale
6/11/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,792,15.48,12260.16,6504.71,5755.45,15,Wholesale
6/11/2023,East,RUSSIA,Mouse,Soylent LLC,296,92.45,27365.2,22686.66,4678.54,10,Retail
6/11/2023,Central,RUSSIA,Mouse,Umbrella Corp,731,56.16,41052.96,29056.75,11996.21,0,Wholesale
6/11/2023,West,RUSSIA,Keyboard,Umbrella Corp,508,36.32,18450.56,12046.65,6403.91,10,Retail
6/12/2023,South,RUSSIA,Printer,Wayne Enterprises,913,53.32,48681.16,22876.09,25805.07,0,Enterprise
6/12/2023,North,RUSSIA,Printer,Stark Industries,415,20.38,8457.7,5169.04,3288.66,20,Enterprise
6/12/2023,South,RUSSIA,Monitor,Globex Inc,756,19.99,15112.44,9296.06,5816.38,20,Retail
6/12/2023,North,RUSSIA,Keyboard,Massive Dynamic,709,76.89,54515.01,22325.69,32189.32,15,Enterprise
6/12/2023,North,RUSSIA,Laptop,Hooli,583,83.07,48429.81,22508.24,25921.57,5,Wholesale
6/12/2023,West,RUSSIA,Laptop,Globex Inc,68,92.03,6258.04,3292.79,2965.25,15,Retail
6/12/2023,South,RUSSIA,Printer,Corp,449,88.35,39669.15,24623.06,15046.09,10,Wholesale
6/12/2023,West,RUSSIA,Mouse,Wayne Enterprises,14,74.91,1048.74,505.26,543.48,5,Enterprise
6/12/2023,Central,RUSSIA,Mouse,Wayne Enterprises,797,54.24,43229.28,32790.16,10439.12,15,Enterprise
6/12/2023,West,RUSSIA,Mouse,Umbrella Corp,558,52.97,29557.26,20418.79,9138.47,10,Enterprise
6/12/2023,East,RUSSIA,Mouse,Wayne Enterprises,547,91.02,49787.94,22303.53,27484.41,20,Retail
6/12/2023,West,RUSSIA,Monitor,Initech,100,84.9,8490,5325.94,3164.06,15,Wholesale
6/12/2023,Central,RUSSIA,Printer,Hooli,623,14.8,9220.4,4286.14,4934.26,15,Wholesale
6/12/2023,South,RUSSIA,Mouse,Stark Industries,943,54.56,51450.08,21463.51,29986.57,10,Enterprise
6/12/2023,North,RUSSIA,Keyboard,Umbrella Corp,107,23.11,2472.77,2037.16,435.61,10,Enterprise
6/12/2023,North,RUSSIA,Printer,Globex Inc,563,56.61,31871.43,25699.67,6171.76,20,Retail
6/12/2023,West,RUSSIA,Printer,Hooli,646,37.65,24321.9,13940.97,10380.93,5,Wholesale
6/12/2023,Central,RUSSIA,Mouse,Initech,862,37.32,32169.84,22208.56,9961.28,0,Enterprise
6/12/2023,West,RUSSIA,Laptop,Stark Industries,251,22.47,5639.97,3736.24,1903.73,15,Retail
6/12/2023,North,RUSSIA,Keyboard,Stark Industries,418,87.11,36411.98,26542.85,9869.13,0,Enterprise
6/12/2023,North,RUSSIA,Mouse,Corp,416,44.94,18695.04,13770.62,4924.42,15,Enterprise
6/12/2023,South,RUSSIA,Monitor,Initech,522,38.19,19935.18,12913.94,7021.24,20,Retail
6/12/2023,West,RUSSIA,Printer,Initech,20,91.58,1831.6,1487.67,343.93,15,Retail
6/12/2023,East,RUSSIA,Laptop,Stark Industries,522,25.65,13389.3,7639.76,5749.54,15,Wholesale
6/12/2023,East,RUSSIA,Keyboard,Umbrella Corp,40,96.63,3865.2,1765.86,2099.34,15,Retail
6/12/2023,South,RUSSIA,Mouse,Hooli,98,41.72,4088.56,2052.84,2035.72,10,Retail
6/13/2023,Central,RUSSIA,Laptop,Soylent LLC,532,44.6,23727.2,10844.55,12882.65,20,Retail
6/13/2023,South,RUSSIA,Keyboard,Hooli,129,15.75,2031.75,999.9,1031.85,10,Wholesale
6/13/2023,North,RUSSIA,Laptop,Hooli,807,19.6,15817.2,13179.83,2637.37,5,Enterprise
6/13/2023,West,RUSSIA,Monitor,Corp,857,40.77,34939.89,24537.38,10402.51,0,Enterprise
6/13/2023,West,RUSSIA,Laptop,Soylent LLC,996,11.5,11454,7307.77,4146.23,10,Retail
6/13/2023,North,RUSSIA,Keyboard,Vehement Capital Partners,656,70.03,45939.68,22743.25,23196.43,10,Wholesale
6/13/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,177,97.05,17177.85,10060.34,7117.51,15,Wholesale
6/13/2023,West,RUSSIA,Mouse,Corp,782,87.2,68190.4,56821.34,11369.06,5,Retail
6/13/2023,North,RUSSIA,Keyboard,Massive Dynamic,12,63.82,765.84,594.4,171.44,20,Enterprise
6/13/2023,Central,RUSSIA,Keyboard,Soylent LLC,345,49.38,17036.1,8198.16,8837.94,20,Retail
6/13/2023,North,RUSSIA,Laptop,Corp,790,89.97,71076.3,57326.15,13750.15,10,Wholesale
6/13/2023,South,RUSSIA,Printer,Corp,183,24.19,4426.77,3037.57,1389.2,0,Enterprise
6/13/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,366,41.13,15053.58,7205.49,7848.09,0,Retail
6/13/2023,South,RUSSIA,Printer,Wayne Enterprises,809,61.69,49907.21,35222.98,14684.23,10,Enterprise
6/13/2023,South,RUSSIA,Keyboard,Stark Industries,243,96.81,23524.83,19921.83,3603,5,Enterprise
6/13/2023,South,RUSSIA,Printer,Globex Inc,737,99.42,73272.54,57075.7,16196.84,0,Enterprise
6/13/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,865,12.18,10535.7,8506.37,2029.33,15,Enterprise
6/13/2023,Central,RUSSIA,Keyboard,Hooli,819,71.52,58574.88,29815.66,28759.22,5,Enterprise
6/13/2023,North,RUSSIA,Monitor,Corp,57,46.14,2629.98,1383.48,1246.5,10,Enterprise
6/13/2023,South,RUSSIA,Laptop,Umbrella Corp,192,91.52,17571.84,10223.95,7347.89,0,Wholesale
6/13/2023,West,RUSSIA,Mouse,Globex Inc,922,20.94,19306.68,9542.65,9764.03,0,Wholesale
6/13/2023,West,RUSSIA,Laptop,Globex Inc,29,5.18,150.22,116.92,33.3,5,Retail
6/13/2023,Central,RUSSIA,Mouse,Corp,859,74.39,63901.01,26466,37435.01,20,Retail
6/13/2023,West,RUSSIA,Monitor,Initech,214,82.7,17697.8,9984.14,7713.66,10,Retail
6/13/2023,North,RUSSIA,Monitor,Corp,97,39.39,3820.83,1600.94,2219.89,20,Wholesale
6/13/2023,Central,RUSSIA,Keyboard,Wayne Enterprises,960,32.14,30854.4,14146.7,16707.7,20,Retail
6/13/2023,West,RUSSIA,Keyboard,Initech,130,62.37,8108.1,3571.69,4536.41,0,Retail
6/13/2023,South,RUSSIA,Laptop,Hooli,988,31.87,31487.56,16246.15,15241.41,10,Retail
6/13/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,254,99.82,25354.28,21320.49,4033.79,15,Wholesale
6/13/2023,North,RUSSIA,Printer,Vehement Capital Partners,652,21.38,13939.76,7963.14,5976.62,10,Wholesale
6/13/2023,East,RUSSIA,Printer,Hooli,430,62.4,26832,14498.55,12333.45,20,Retail
6/13/2023,North,RUSSIA,Printer,Vehement Capital Partners,980,82.42,80771.6,32466.46,48305.14,5,Retail
6/13/2023,North,RUSSIA,Mouse,Soylent LLC,443,41.46,18366.78,15188.66,3178.12,15,Retail
6/13/2023,Central,RUSSIA,Monitor,Massive Dynamic,827,57.29,47378.83,34423.89,12954.94,10,Wholesale
6/13/2023,South,RUSSIA,Monitor,Wayne Enterprises,979,96.92,94884.68,48174.3,46710.38,5,Retail
6/14/2023,North,RUSSIA,Laptop,Umbrella Corp,512,44.42,22743.04,19156.6,3586.44,5,Enterprise
6/14/2023,Central,RUSSIA,Keyboard,Globex Inc,22,57.95,1274.9,1028.48,246.42,15,Enterprise
6/14/2023,South,RUSSIA,Keyboard,Stark Industries,868,93.86,81470.48,54623.75,26846.73,10,Enterprise
6/14/2023,South,RUSSIA,Printer,Vehement Capital Partners,663,7.51,4979.13,2616.77,2362.36,0,Enterprise
6/14/2023,North,RUSSIA,Keyboard,Wayne Enterprises,530,35.75,18947.5,7711.46,11236.04,5,Enterprise
6/14/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,490,30.99,15185.1,12898.84,2286.26,0,Enterprise
6/14/2023,West,RUSSIA,Laptop,Soylent LLC,633,96.38,61008.54,39981.12,21027.42,10,Enterprise
6/14/2023,South,RUSSIA,Keyboard,Vehement Capital Partners,345,48.97,16894.65,8570.38,8324.27,5,Retail
6/14/2023,Central,RUSSIA,Mouse,Umbrella Corp,595,78.98,46993.1,28939.2,18053.9,0,Wholesale
6/14/2023,West,RUSSIA,Monitor,Stark Industries,385,20.14,7753.9,3122.09,4631.81,0,Retail
6/14/2023,East,RUSSIA,Printer,Umbrella Corp,159,70.21,11163.39,8906.54,2256.85,5,Retail
6/14/2023,South,RUSSIA,Printer,Hooli,313,39.6,12394.8,7714.02,4680.78,15,Retail
6/14/2023,East,RUSSIA,Printer,Umbrella Corp,717,40.54,29067.18,13734.08,15333.1,20,Retail
6/14/2023,East,RUSSIA,Mouse,Hooli,989,21.1,20867.9,8750.49,12117.41,5,Enterprise
6/14/2023,Central,RUSSIA,Monitor,Hooli,694,87.71,60870.74,44244.79,16625.95,0,Retail
6/14/2023,North,RUSSIA,Laptop,Initech,261,67.92,17727.12,14560.96,3166.16,0,Retail
6/14/2023,North,RUSSIA,Mouse,Stark Industries,211,87.53,18468.83,15235.29,3233.54,15,Enterprise
6/14/2023,South,RUSSIA,Mouse,Soylent LLC,761,58.9,44822.9,28786.66,16036.24,0,Wholesale
6/14/2023,Central,RUSSIA,Laptop,Soylent LLC,288,77.47,22311.36,18480.07,3831.29,15,Wholesale
6/14/2023,West,RUSSIA,Printer,Vehement Capital Partners,872,8.14,7098.08,6032.32,1065.76,5,Wholesale
6/14/2023,Central,RUSSIA,Printer,Soylent LLC,795,97.28,77337.6,33990.32,43347.28,15,Retail
6/14/2023,South,RUSSIA,Mouse,Stark Industries,688,58.07,39952.16,23347.46,16604.7,15,Enterprise
6/14/2023,West,RUSSIA,Printer,Umbrella Corp,664,53.25,35358,19663.18,15694.82,10,Retail
6/14/2023,Central,RUSSIA,Printer,Wayne Enterprises,818,17.63,14421.34,7547.67,6873.67,10,Wholesale
6/14/2023,North,RUSSIA,Laptop,Hooli,784,93.74,73492.16,37770.42,35721.74,10,Retail
6/15/2023,North,RUSSIA,Mouse,Hooli,347,90.88,31535.36,22333.84,9201.52,0,Wholesale
6/15/2023,Central,RUSSIA,Mouse,Hooli,814,99.32,80846.48,65197.55,15648.93,0,Wholesale
6/15/2023,South,RUSSIA,Keyboard,Globex Inc,49,36.87,1806.63,1263.92,542.71,5,Retail
6/15/2023,South,RUSSIA,Mouse,Corp,459,59.78,27439.02,15317.02,12122,10,Wholesale
6/15/2023,North,RUSSIA,Printer,Wayne Enterprises,239,30.03,7177.17,5089.44,2087.73,20,Enterprise
6/15/2023,North,RUSSIA,Printer,Umbrella Corp,94,28.16,2647.04,1759.11,887.93,0,Wholesale
6/15/2023,East,RUSSIA,Printer,Massive Dynamic,884,93.22,82406.48,57497.67,24908.81,15,Retail
6/15/2023,West,RUSSIA,Mouse,Corp,28,14.92,417.76,242.75,175.01,10,Wholesale
6/15/2023,South,RUSSIA,Printer,Hooli,167,22.78,3804.26,1893.73,1910.53,10,Retail
6/15/2023,North,RUSSIA,Printer,Massive Dynamic,951,38.67,36775.17,29425.99,7349.18,10,Wholesale
6/15/2023,South,RUSSIA,Printer,Umbrella Corp,477,47.42,22619.34,17346.31,5273.03,10,Retail
6/15/2023,South,RUSSIA,Mouse,Vehement Capital Partners,282,64.42,18166.44,14327.93,3838.51,10,Enterprise
6/15/2023,North,RUSSIA,Mouse,Globex Inc,888,52.38,46513.44,18944.34,27569.1,10,Retail
6/15/2023,South,RUSSIA,Printer,Corp,492,93.52,46011.84,26217.98,19793.86,20,Wholesale
6/15/2023,South,RUSSIA,Mouse,Massive Dynamic,448,32.54,14577.92,10380.87,4197.05,0,Wholesale
6/15/2023,South,RUSSIA,Mouse,Globex Inc,472,32.7,15434.4,9531.45,5902.95,0,Wholesale
6/15/2023,Central,RUSSIA,Mouse,Globex Inc,514,23.34,11996.76,8483.99,3512.77,5,Enterprise
6/15/2023,Central,RUSSIA,Printer,Initech,214,10.38,2221.32,1506.62,714.7,15,Wholesale
6/15/2023,Central,RUSSIA,Mouse,Umbrella Corp,20,49.48,989.6,401.08,588.52,0,Retail
6/15/2023,South,RUSSIA,Printer,Massive Dynamic,618,38.17,23589.06,10443.81,13145.25,5,Wholesale
6/15/2023,South,RUSSIA,Monitor,Soylent LLC,355,26.46,9393.3,4666.95,4726.35,20,Wholesale
6/15/2023,East,RUSSIA,Printer,Stark Industries,636,6.1,3879.6,2805.34,1074.26,5,Enterprise
6/15/2023,South,RUSSIA,Keyboard,Corp,514,11.01,5659.14,3993.96,1665.18,20,Enterprise
6/15/2023,South,RUSSIA,Printer,Corp,638,27.13,17308.94,6967.33,10341.61,20,Wholesale
